,Location,Model,Type,Reference,Lithology,Sample,Mg,Al,Si,Ti,V,Mn,Cr,Zn,Co,Ni,Ga,Fe
2770,Huangshaping,Skarn,Magnetite in coarse-grained garnet,Ding et al 2018,,12HSP07-01,974.2712497586547,738.5082790579636,6006.660104115838,49.39342649757722,11.56001179721247,10380.997760342114,6.0,1941.0313232645187,2.7817518172116427,65.35370351966084,43.453088617678034,
2771,Huangshaping,Skarn,Magnetite in coarse-grained garnet,Ding et al 2018,,12HSP07-02,1199.3374283649007,1046.716282084978,4515.851277856882,67.35185911820868,15.916875518696878,11338.796189794615,12.087371376390479,2269.530655192301,2.890081213054771,81.26364932615675,43.09782138512792,
2772,Huangshaping,Skarn,Magnetite in coarse-grained garnet,Ding et al 2018,,12HSP07-03,1108.5209840434704,820.4216503256597,6258.918912385815,57.81493431163358,13.939899351513889,11157.77113493396,9.873593563150566,2119.619215947645,3.2642299257468466,65.56694974858232,45.8401148234925,
2773,Huangshaping,Skarn,Magnetite in coarse-grained garnet,Ding et al 2018,,12HSP07-04,1626.2699832295393,916.4569294719264,8371.681674189775,90.97067920245448,14.453976572940569,10807.306035088397,597.2538934164978,1939.51998550988,3.1166785476077044,46.678895348562186,45.70418403391518,
2774,Huangshaping,Skarn,Magnetite in coarse-grained garnet,Ding et al 2018,,12HSP07-05,948.2663608751495,896.4049445419485,3181.7929848932554,100.8286769661874,13.682818739476694,10059.32893216887,6.0,2031.4585949669079,2.7173162175509873,60.34528990375693,42.1160340460352,
2775,Huangshaping,Skarn,Magnetite in coarse-grained garnet,Ding et al 2018,,12HSP07-06,1372.650659695163,1297.1720566569534,8508.309915816866,96.8060263150902,14.957399518896588,7106.144158629892,106.74357934352736,1358.374236076546,2.2219489532924666,64.09773599453266,45.266241035558686,
2776,Huangshaping,Skarn,Magnetite in coarse-grained garnet,Ding et al 2018,,12HSP07-07,1264.0650902641987,969.8147324887277,5824.157355264484,79.9328269324596,14.52442846656171,10012.220389119742,328.762857159306,1794.6597657967275,2.731644221063504,39.539405193693206,44.03715431757885,
2777,Huangshaping,Skarn,Magnetite in coarse-grained garnet,Ding et al 2018,,12HSP07-08,966.0110195866152,819.9663733460229,5312.571304340511,78.50567241358216,15.112600129302635,9855.01844781966,66.63269063282182,1807.9868041939403,3.126353052155035,36.45459694979334,41.93743354286186,
2778,Huangshaping,Skarn,Magnetite in coarse-grained garnet,Ding et al 2018,,12HSP07-09,1048.5927441876545,894.7104422794072,3930.3086141679632,101.69639179162647,15.122486918079113,10037.132333567473,71.2559004697236,1984.7992035492236,2.475005005959605,43.86133318873329,38.1423564555487,
2779,Huangshaping,Skarn,Magnetite in coarse-grained garnet,Ding et al 2018,,12HSP07-10,1900.1256921557765,2770.649107134037,9130.462759149284,78.43052360844516,13.272932140564514,9313.740350624408,68.35904356568736,1647.0435167596775,3.1661145291141675,37.77745963873288,41.384657837494686,
2780,Huangshaping,Skarn,Magnetite in coarse-grained garnet,Ding et al 2018,,12HSP07-11,934.6171889732891,829.4811302964259,4057.4796480268487,98.13630733000036,13.866854981181318,8433.793489914875,56.57687979262427,1520.0037701434917,2.3655040990362552,51.36366280834385,40.51542845286471,
2781,Huangshaping,Skarn,Magnetite in coarse-grained garnet,Ding et al 2018,,12HSP07-12,1475.7389788222506,978.9611686082299,7134.957640724394,89.13103346785164,14.587816941800542,7508.279771101797,70.21601922820894,1373.997048078705,2.033422759850597,56.560072847768275,37.75154354261147,
2782,Huangshaping,Skarn,Magnetite in coarse-grained garnet,Ding et al 2018,,12HSP07-13,1347.4655318209984,1036.3841054771044,7963.869528769794,79.79030671028511,14.071024194557207,9486.016010754483,126.07642266274205,1600.1337211067414,3.1542574545760065,31.891672959654837,39.682258154141124,
2783,Huangshaping,Skarn,Magnetite in coarse-grained garnet,Ding et al 2018,,12HSP07-14,1779.034591819181,1451.7122313425384,7058.654490364693,85.93396591223413,14.562136879722853,9023.625574654588,166.82598890734354,1686.2435349091206,2.599004073260381,55.05818786923844,38.0530800185678,
2784,Huangshaping,Skarn,Magnetite in coarse-grained garnet,Ding et al 2018,,12HSP07-15,3487.327397659496,1809.053177225833,14985.560783377223,89.23760885740938,17.0799633220836,8689.548063058348,204.59665552299987,1570.7474788132572,2.617135478820763,56.712360372039534,39.097434672069625,
2785,Huangshaping,Skarn,Magnetite in coarse-grained garnet,Ding et al 2018,,12HSP07-16,2261.7455288243686,1388.9096333585735,11243.188340412446,80.1747912056532,15.131391019412009,6213.0041428953455,87.7317478609363,1122.4962784742957,1.84109165860882,59.14878010435012,38.83712134933956,
2786,Huangshaping,Skarn,Magnetite in coarse-grained garnet,Ding et al 2018,,12HSP07-17,998.5286005996971,768.0869401721072,6118.474974000153,83.0226196536593,14.788698545263129,8407.761573222968,421.07388147381977,1713.3335309873248,2.2453069681267004,51.9168484616448,42.37679444668344,
2787,Huangshaping,Skarn,Magnetite in coarse-grained garnet,Ding et al 2018,,12HSP07-18,1064.628394060278,810.0154907337125,5593.750340545764,59.33625622512994,12.47612068706277,7591.595436232412,205.3647851557394,1669.580564234096,2.52557500459623,28.136579235698175,38.21294632084768,
2788,Huangshaping,Skarn,Magnetite in tremolite,Ding et al 2018,,11HSP28-01,744.1547185014268,4329.137239329476,17836.47425690158,124.58918189981986,10.32468372762182,1741.5372794870534,24.76675635037355,292.8637227964657,1.0,2.804278591576056,101.45416611791265,
2789,Huangshaping,Skarn,Magnetite in tremolite,Ding et al 2018,,11HSP28-02,166.83304938244635,1732.752656319127,18140.918164018254,151.3666183842864,10.69357540340238,1266.1574065905147,29.58962995676142,167.18231521095902,1.0,3.1225029809679525,91.17296759075425,
2790,Huangshaping,Skarn,Magnetite in tremolite,Ding et al 2018,,11HSP28-03,70.23376128478752,1073.222701581481,13193.675045379201,147.25767039042069,11.064974965982241,1176.9007445853458,16.147860213207704,201.24539947269872,1.0,2.6775369081613394,85.42070158643348,
2791,Huangshaping,Skarn,Magnetite in tremolite,Ding et al 2018,,11HSP28-04,119.07859378297042,2137.6525183986923,20744.13236537658,151.4960520704799,11.490753668550541,2158.2066418382606,15.835794054872261,968.6916638315307,1.0462041846904018,4.539845340452807,94.24438808201332,
2792,Huangshaping,Skarn,Magnetite in tremolite,Ding et al 2018,,11HSP28-05,37.66735602213027,1753.3456412413225,8257.682592588228,124.04491556550633,10.349834129423954,1330.9279474170453,23.106338190251687,414.4576047843032,1.0,2.0,87.68656050126089,
2793,Huangshaping,Skarn,Magnetite in tremolite,Ding et al 2018,,11HSP28-06,112.68560111640703,2495.163284991322,13542.953713083674,136.7754106869683,8.89229087979114,1512.0497905270786,10.483200095171304,439.80361543361744,1.0,2.1036265548388267,89.91866458593444,
2794,Huangshaping,Skarn,Magnetite in tremolite,Ding et al 2018,,11HSP28-07,81.66406828297431,1654.8515332104446,4440.866265483298,264.140768199633,13.317330445991933,1982.7120879879938,18.73295724186257,1029.1578394596295,1.0,3.34575980694355,89.51831166982987,
2795,Huangshaping,Skarn,Magnetite in tremolite,Ding et al 2018,,11HSP28-08,96.51444831724744,1851.3298012793764,5514.688896775005,191.99659887175164,11.480619334203924,2137.709477136242,25.251009661681323,1157.16899555519,1.0,2.0,88.98375733139137,
2796,Huangshaping,Skarn,Magnetite in tremolite,Ding et al 2018,,11HSP28-09,158.29027840339845,2475.035468900603,17938.631246758177,89.96816866733433,7.68336163500574,2475.341953153999,6.0,1087.8685500421966,1.0,3.986866799367678,96.26040394048671,
2797,Huangshaping,Skarn,Magnetite in tremolite,Ding et al 2018,,11HSP28-10,4.5641941387813425,1715.551091467587,5929.223446066691,200.26132297289345,11.711120592290497,2131.452290308814,16.147921650325344,1283.0844781944108,1.0036320748541947,5.287411758156964,129.68234368172295,
2798,Huangshaping,Skarn,Magnetite in tremolite,Ding et al 2018,,11HSP28-11,69.19851727872766,3212.275054238473,19894.536803743667,63.26671408343781,5.576867639049592,2157.6474755969803,6.0,1418.4296315492404,1.4522206758826524,2.0,135.81645222672168,
2799,Huangshaping,Skarn,Magnetite in tremolite,Ding et al 2018,,11HSP28-12,100.46195011981091,2473.782186322657,18268.746928737015,214.96390231474436,16.800955434157697,2650.5154718278,8.358102669844962,1716.5130802852127,1.2183315347198447,2.2003475143864226,127.21852962987647,
2800,Huangshaping,Skarn,Magnetite in tremolite,Ding et al 2018,,11HSP28-13,95.38666922898662,3023.3849126962286,9917.609828743147,281.0345050289743,24.90338890671298,2055.476574717417,6.0,1212.5390630887562,1.4292355407067234,5.925217635717444,111.86415045365614,
2801,Huangshaping,Skarn,Magnetite in tremolite,Ding et al 2018,,11HSP28-14,668.1522280438874,4730.2977173833415,12656.521024935513,410.8174556121435,27.00464346082879,3152.579034410544,6.0,2288.526796934592,1.347299018176257,13.538765975605733,114.2188209575789,
2802,Huangshaping,Skarn,Magnetite in tremolite,Ding et al 2018,,11HSP28-15,105.22228665457207,3706.04491341074,22182.366224632624,189.29415466107505,11.829745512522853,2093.9645399565375,8.254720754914795,983.2647450900898,1.16988624639962,2.883734085730326,130.0538283247313,
2803,Huangshaping,Skarn,Magnetite in tremolite,Ding et al 2018,,11HSP28-16,279.4794343404983,3783.5031905543583,21713.473180583867,221.3446674769204,12.548422002813561,2143.854253264446,12.519824887049722,824.4113102589874,1.1294207240622554,3.418060166018356,122.34432774447582,
2804,Huangshaping,Skarn,Magnetite in bulk iron ore,Ding et al 2018,,12HSP17-01,421.2751233477228,1195.4361170591553,12895.697687920841,11.545922305750299,2.8209101917111274,4969.071534031655,6.0,539.94595557131,1.0,2.0,7.382331474394929,
2805,Huangshaping,Skarn,Magnetite in bulk iron ore,Ding et al 2018,,12HSP17-02,498.64065550458184,1465.399483333202,15881.71363258358,16.9943724531223,3.04369758721421,4826.057907674297,9.667339570311054,608.089239552048,1.0,2.0,12.549803336491326,
2806,Huangshaping,Skarn,Magnetite in bulk iron ore,Ding et al 2018,,12HSP17-03,616.4382354752855,2467.1831678921367,22582.989614163613,21.38703079969104,4.461578290584545,3631.6523058124944,6.0,389.1658130980669,1.0,2.0,36.23533191551736,
2807,Huangshaping,Skarn,Magnetite in bulk iron ore,Ding et al 2018,,12HSP17-04,458.61151194952237,1242.653946968269,10228.673589526688,70.15422377292236,6.767811628208542,4508.257537220443,6.0,539.0005872153519,1.0,2.0,14.613099538023883,
2808,Huangshaping,Skarn,Magnetite in bulk iron ore,Ding et al 2018,,12HSP17-05,1362.4097109306397,2173.1903855252413,22491.115339009855,11.0,2.0,5429.704326273123,6.0,628.3703627494098,1.0,2.315050446807343,2.8075413795836495,
2809,Huangshaping,Skarn,Magnetite in bulk iron ore,Ding et al 2018,,12HSP17-06,625.7805969504177,1747.6751341367353,17120.423233158457,48.13666827877466,5.483695297917947,4145.241554726047,9.479103261726111,565.9786054286484,1.0,2.0,17.792319769110595,
2810,Huangshaping,Skarn,Magnetite in bulk iron ore,Ding et al 2018,,12HSP17-07,1445.8664658191,2033.5887928149355,19552.336260846438,11.0,4.3281282861807675,5069.968284490651,18.103531537334092,626.4311561830951,1.0,2.0,7.19183621146577,
2811,Huangshaping,Skarn,Magnetite in bulk iron ore,Ding et al 2018,,12HSP17-08,1068.080653802541,1891.7942675657193,18102.78431718026,22.89205467572396,3.2797309991263606,4346.594531957269,6.0,545.3641221044228,1.0,2.0,17.118943838662897,
2812,Huangshaping,Skarn,Magnetite in bulk iron ore,Ding et al 2018,,12HSP17-09,598.8029818334462,1385.6096095298092,17943.79288330765,11.0,2.0,4594.603850272592,6.0,624.3377998876517,1.0,2.0,8.6991423108299,
2813,Huangshaping,Skarn,Magnetite in bulk iron ore,Ding et al 2018,,12HSP17-10,468.35442406368514,1335.8525064986864,12676.49252594754,40.81628953671461,5.2218962412997065,3740.1158697120336,13.734152674671348,432.59329390918543,1.0,2.0,18.864249740147407,
2814,Huangshaping,Skarn,Magnetite in bulk iron ore,Ding et al 2018,,12HSP17-11,1400.7459926874212,2075.1630745065445,19763.274894960603,20.291024337560543,12.18544698665685,4502.773097528611,15.69825468972086,477.14957117297246,1.0,2.0,14.634082580056447,
2815,Huangshaping,Skarn,Magnetite in bulk iron ore,Ding et al 2018,,12HSP17-12,743.352894179698,1744.5591068732065,20991.10620239968,11.0,2.0,5906.726426950224,7.0866977584190805,693.2457798758055,1.0,2.0,6.483323540149974,
2816,Huangshaping,Skarn,Magnetite in bulk iron ore,Ding et al 2018,,12HSP17-13,531.150867554258,1077.9286964632865,12019.30291888042,43.350990184921116,6.372423128530895,3441.0736344325237,6.0,428.9551286325638,1.0,2.0,21.339502207770927,
2817,Huangshaping,Skarn,Magnetite in bulk iron ore,Ding et al 2018,,12HSP17-14,1218.2402461355082,2784.519592076372,29486.70416806469,11.0,5.050938897561826,3459.4201580321164,12.957677482269947,495.05729642831045,1.0,2.0655506033737683,12.573497463937587,
2818,Huangshaping,Skarn,Magnetite in bulk iron ore,Ding et al 2018,,12HSP17-15,1517.8630658271381,3887.7702311465014,31145.917113364194,20.988961904894136,8.461202750094904,386.3808873059657,19.26965400601785,94.23055586039965,1.0,2.0,25.32271879110746,
2819,Huangshaping,Skarn,Magnetite in bulk iron ore,Ding et al 2018,,12HSP17-16,564.3988676893705,1483.9146018569975,17989.775720005076,11.0,2.0,4850.012574066223,6.0,596.7792613651936,1.0,2.0,9.249582550970503,
2820,Huangshaping,Skarn,Magnetite in bulk iron ore,Ding et al 2018,,12HSP17-17,1624.488211144296,2009.4644293492806,25721.433480687363,13.32448711008845,4.331217998816418,4801.5474915771665,15.858043048708096,508.4993763651005,1.0,2.0,17.770250669047595,
2821,Huangshaping,Skarn,Magnetite in bulk iron ore,Ding et al 2018,,12HSP17-18,1132.9902189169736,2016.9849430718384,29774.05745718926,45.097481479724216,13.755943052753205,2829.952015657341,12.730475262837844,459.81166509357473,1.0,2.0,16.170960605749833,
2822,Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-01,1719.8632869837545,2090.482132399924,2523.8104991430746,286.7682573954145,20.532732123783873,3035.282470733844,11.617063832039284,2536.6850224621276,5.560281868940959,78.60462773601172,16.249492204841673,
2823,Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-02,2037.7352313734198,3740.1019625401395,2000.0,222.55062002128744,19.108058337719555,3200.806342071582,21.284362935541722,5400.505463953095,7.373893709305887,73.12751639965688,22.55436242237819,
2824,Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-03,1341.0094167206357,3378.7391409564098,3301.178825849537,267.62975081132385,25.77118318803862,2472.8962529708965,6.0,4101.939747000459,5.881695459454178,82.62121120912944,21.207450029835456,
2825,Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-04,1588.6750380977344,3287.593232859694,2037.8485251954821,288.840064725708,25.067681097062216,2904.9867480694725,6.0,4480.065442192546,5.977979677230548,76.7207585199538,19.38700746553474,
2826,Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-05,1825.0984642731137,3811.992492121196,3383.188390394399,250.86078786685,18.682552526603246,3131.284060930469,29.601418869309192,5045.528772531584,5.595584861203751,67.89617052861708,18.29491241362852,
2827,Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-06,1155.9830769226053,3961.5192061862977,2000.0,282.7367528061566,25.029447388095708,2199.322970563413,14.131142126636899,3624.1318922198134,5.739986923270621,78.1812567246823,26.659173785435858,
2828,Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-07,1481.12905567676,2227.699096546692,2146.378281302345,231.6758987482163,20.773022004693896,2682.1536838035654,6.0,2407.466732466615,5.70194829527276,78.84533819454866,17.420181695149846,
2829,Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-08,968.7055452666749,3545.0202231030858,3766.175666185998,227.150436706461,19.158495003364184,2102.5509456262025,8.659238062952102,3002.025617479966,5.679641932092526,70.82574351488927,26.125902131473815,
2830,Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-09,1529.888012906129,1925.6930306474542,2000.0,260.45149827699834,24.3053417043381,2844.435531987477,6.0,2309.7566450048084,6.0439687201899615,76.01549041510077,17.81294692446963,
2831,Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-10,1832.8424280344625,2161.270147064034,2000.0,251.76549243686375,21.466224118156546,3040.8388573550683,15.098356879200946,3295.016423148743,6.294505790205317,81.86385238102906,16.631545683428644,
2832,Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-11,1964.3144628021444,1441.9457677133069,2000.0,276.3903751441135,26.228741472975955,3222.5133113428046,6.0,2490.480012426528,6.683984592557592,82.70053848628767,14.917326584564226,
2833,Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-12,1716.6346728881192,1377.9594822167992,2000.0,238.5979181730248,21.339299256482622,2823.4005644200583,6.0,1657.7726858444805,5.986770220235233,72.14038889231067,14.105595580964042,
2834,Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-13,1643.2166716884044,2363.1859272274432,2000.0,271.28587606321634,24.603340608803617,2858.217443743259,6.0,3113.0020834619095,6.329127383277328,75.48095826193598,16.824850115477204,
2835,Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-14,1093.5178693116036,4219.186442899615,2000.0,348.44620293938635,22.517792862516064,2441.9184262306135,6.0,3028.1763136043014,5.988876784257856,48.5404008621573,23.758226982291905,
2836,Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-15,2003.5760454268338,1762.9223258387556,2035.333995048287,271.0453802041361,28.331140232634063,3257.172744730998,6.0,2680.9372097434116,6.897169493318561,81.46711641063375,15.835921174078821,
2837,Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-16,1754.6101645062881,1472.4118087197878,2000.0,261.51386989350965,20.50542619292452,3002.422205942211,7.445060753517679,2208.850141830901,5.3188453985663315,74.21146170583783,13.900240950673574,
2838,Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-17,1674.85973947466,1299.9250892810476,2127.7679354051143,326.51121379459425,24.20793715580441,3181.651754786803,6.0,2119.0534487807827,6.69482509419565,73.40489073886542,14.224626923810966,
2839,Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-18,2033.7038860094533,1963.1912730824436,2147.3313118161927,267.77917193255007,20.542912412081648,3255.2412105348894,6.0,3230.3824147012833,6.962732358922802,77.42115460400329,15.003877886689784,
2840,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_01,1885.0,6022.0,13167.0,291.0,72.0,593.0,6.0,68.0,10.9,3.0,36.0,
2841,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_02,1924.0,4695.0,13128.0,483.0,82.0,626.0,6.0,60.0,8.1,4.8,32.0,
2842,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_03,2390.0,4327.0,16178.0,151.0,57.0,610.0,6.0,49.0,6.4,4.5,30.0,
2843,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_04,938.0,3405.0,9360.0,319.0,79.0,470.0,6.0,55.0,6.0,3.3,28.0,
2844,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_05,2022.0,3328.0,13668.0,118.0,38.0,589.0,50.1,49.0,7.8,4.2,25.0,
2845,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_06,2137.0,3088.0,13517.0,207.0,43.0,597.0,12.1,49.0,7.0,3.0,26.0,
2846,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_07,1279.0,3496.0,9267.0,248.0,40.0,519.0,6.0,47.0,7.4,4.5,26.0,
2847,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_08,1898.0,2691.0,9936.0,347.0,66.0,552.0,6.0,51.0,7.4,5.0,25.0,
2848,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_09,1807.0,4385.0,12899.0,183.0,54.0,563.0,6.0,50.0,6.7,3.9,28.0,
2849,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_10,2003.0,2904.0,12694.0,155.0,30.0,566.0,6.0,42.0,6.6,3.6,23.0,
2850,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_11,1881.0,2723.0,12441.0,129.0,28.0,553.0,6.0,43.0,6.7,2.0,25.0,
2851,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_12,1894.0,3562.0,12727.0,199.0,25.0,595.0,6.0,53.0,7.0,4.8,28.0,
2852,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_01,435.0,983.0,4946.0,201.0,91.0,496.0,8.9,55.0,6.9,3.6,15.0,
2853,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_03,2061.0,2706.0,10516.0,333.0,87.0,637.0,13.6,69.0,7.9,3.8,19.0,
2854,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_06,617.0,1214.0,5779.0,248.0,90.0,524.0,6.0,56.0,4.4,7.7,15.0,
2855,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_07,304.0,1419.0,3327.0,304.0,93.0,686.0,8.9,81.0,8.6,4.2,15.0,
2856,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_08,1090.0,2537.0,5825.0,371.0,90.0,726.0,18.5,75.0,8.6,4.2,16.0,
2857,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_09,319.0,1310.0,5362.0,231.0,87.0,623.0,6.0,61.0,5.4,7.6,16.0,
2858,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_10,681.0,1510.0,7236.0,277.0,87.0,528.0,6.0,63.0,5.0,2.0,15.0,
2859,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_11,589.0,1959.0,6288.0,417.0,92.0,624.0,8.0,56.0,7.9,2.0,18.0,
2860,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_12,963.0,1691.0,8908.0,250.0,88.0,758.0,10.4,56.0,5.3,5.7,15.0,
2861,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_13,349.0,945.0,5991.0,216.0,88.0,563.0,7.2,62.0,6.1,6.1,14.0,
2862,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_14,96.0,493.0,2378.0,159.0,73.0,433.0,11.1,22.0,9.6,3.9,10.0,
2863,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1414_01,1501.0,4229.0,14553.0,1342.0,53.0,1220.0,6.3,60.0,1.9,2.0,24.0,
2864,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1414_02,1998.0,4772.0,18661.0,1141.0,32.0,1285.0,6.0,62.0,2.0,2.0,27.0,
2865,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1414_03,3971.0,8792.0,24586.0,1184.0,35.0,1653.0,6.0,93.0,2.4,4.0,36.0,
2866,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1414_04,64.0,592.0,2606.0,220.0,39.0,586.0,6.0,25.0,1.8,2.0,11.0,
2867,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1414_05,2433.0,4012.0,20556.0,517.0,10.0,1314.0,6.0,52.0,2.1,2.0,29.0,
2868,Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1414_06,2518.0,4501.0,21441.0,634.0,14.0,1691.0,6.0,52.0,2.2,3.2,28.0,
