Location,Model,Type,Reference,Lithology,Sample,Mg,Al,Si,Ti,V,Mn,Cr,Zn,Co,Ni,Ga,umap_3,umap_4,umap_1,umap_2,hdbscan
La Granja,Porphyry,Hydrothermal mgt,Sievwright 2017,Argillic-intermediate,RTX-3372032-LG,149.70095825195312,1347.7154541015625,2000.0,4574.52001953125,932.8964233398438,3213.546630859375,76.20997619628906,500.799560546875,1.0,9.336540222167969,13.911285400390623,11.26926,10.622211,0.33768383,12.886708,2
La Granja,Porphyry,Hydrothermal mgt,Sievwright 2017,Argillic-intermediate,RTX-3372032-LG,172.97879028320312,1973.4573974609373,2000.0,2414.8681640625,1634.19775390625,4468.576171875,94.68760681152344,1102.8353271484375,1.0,10.422442436218262,14.573604583740234,11.414929,11.029434,0.3367413,12.886169,2
La Granja,Porphyry,Hydrothermal mgt,Sievwright 2017,Argillic-intermediate,RTX-3372032-LG,143.71360778808594,1854.61669921875,2000.0,2209.27587890625,1350.913818359375,3849.014892578125,63.05384063720703,1243.9755859375,1.0,9.687304496765137,9.97244644165039,11.20505,10.936285,0.33000243,12.879722,2
La Granja,Porphyry,Hydrothermal mgt,Sievwright 2017,Argillic-intermediate,RTX-3372032-LG,165.46234130859375,1759.95263671875,2000.0,3673.057861328125,1558.171142578125,3344.32470703125,101.54103088378906,705.0272216796875,1.0,5.771460056304932,14.523504257202148,11.198641,11.029767,0.33124965,12.877503,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105533-WP,25.518064498901367,663.7872924804688,2000.0,536.4992065429688,1401.8592529296875,237.95535278320312,10.197651863098145,118.00624084472656,25.690677642822266,8.067180633544922,60.99313735961914,10.7563925,9.926939,1.5952952,15.565089,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105533-WP,32.563232421875,649.5758666992188,2000.0,563.5581665039062,1167.52587890625,272.9955444335937,9.497544288635254,194.6892242431641,23.806957244873047,8.89732551574707,34.21806335449219,10.669954,9.593137,1.6214339,15.523832,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105533-WP,43.33771896362305,955.3516845703124,2000.0,981.2838745117188,1360.94970703125,327.4750061035156,79.28055572509766,248.95362854003903,21.42148780822754,8.690022468566895,81.46056365966797,11.317289,10.183014,1.5344204,15.590303,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105533-WP,53.21306991577149,1377.682861328125,2000.0,1301.2196044921875,1753.094970703125,510.3965148925781,34.903404235839844,319.0018920898437,19.022090911865234,3.9238393306732178,117.67845916748048,11.0640135,10.409986,1.5163972,15.447482,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105533-WP,35.02162551879883,701.1612548828125,2000.0,606.984130859375,1421.5645751953125,302.4171447753906,66.5255126953125,320.83563232421875,39.082298278808594,10.24183464050293,105.06268310546876,10.687466,10.011912,1.5257747,15.600822,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105533-WP,29.048738479614254,739.747802734375,2000.0,569.7431640625,1337.318603515625,206.31756591796875,28.84133529663086,104.81130981445312,21.1064453125,8.77448844909668,30.970985412597656,10.986871,9.562548,1.6103032,15.558613,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105533-WP,38.44972610473633,868.3484497070312,2000.0,807.8702392578125,1351.3555908203125,417.5147705078125,20.32819938659668,235.4024200439453,29.08199691772461,9.05233383178711,40.714881896972656,10.948217,9.716845,1.5724694,15.564552,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105533-WP,33.28960037231445,763.2025146484375,2000.0,584.8800659179688,1440.341796875,255.0007476806641,10.006756782531738,154.14547729492188,19.67361831665039,9.951857566833496,85.90676879882812,10.713345,9.798651,1.5898185,15.541931,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105533-WP,33.77082443237305,794.9481811523438,2000.0,751.0291137695312,1243.6982421875,288.04205322265625,68.08393859863281,246.0560760498047,30.590002059936523,11.097006797790527,65.96392059326172,11.479307,10.195814,1.5311464,15.609376,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105533-WP,43.16682052612305,884.3724365234375,2000.0,735.2349853515625,1193.0650634765625,327.6678771972656,15.330639839172363,172.356689453125,27.09975814819336,9.428117752075195,40.07976531982422,11.101829,9.897158,1.6030139,15.525029,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,11.732107162475586,540.308349609375,2000.0,355.0864562988281,1428.540771484375,566.2766723632812,94.88111877441406,273.8766784667969,55.3907470703125,27.810361862182617,61.20701217651367,11.265451,10.209269,1.4938176,15.92168,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,1.1743788719177246,302.5087890625,2000.0,168.6531982421875,1337.293212890625,307.7196044921875,85.64675903320312,155.0768585205078,53.92142868041992,28.10880851745605,33.50963592529297,10.936028,9.222136,1.7504158,16.135538,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,26.825761795043945,326.1761779785156,2000.0,231.79409790039065,1367.367919921875,460.46533203125,115.7103500366211,151.85887145996094,35.3890380859375,22.58733558654785,45.5820426940918,11.302757,9.529867,1.7321539,16.06466,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,6.416152000427246,403.8120422363281,2000.0,262.76190185546875,1270.2923583984375,666.3208618164062,96.21705627441406,615.4574584960938,62.71150970458984,27.4689998626709,59.15454864501953,11.075672,9.999568,1.5361018,15.938305,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,42.121055603027344,495.6286315917969,2000.0,496.34771728515625,1449.677490234375,725.4281005859375,107.53451538085938,171.9429473876953,33.29596710205078,21.97470474243164,36.92294692993164,11.268371,10.041024,1.6525996,16.101496,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,39.091590881347656,384.8982543945313,2000.0,260.6748352050781,1402.5267333984375,578.2059326171875,128.4845428466797,215.6875457763672,37.58229064941406,23.46388435363769,29.90513038635254,11.2308855,9.7812805,1.7177243,16.100718,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,15.057315826416016,317.6427307128906,2000.0,211.99122619628903,1351.602294921875,418.9100646972656,80.2140121459961,133.91221618652344,18.7866268157959,20.26540756225586,17.24815559387207,11.363518,9.29787,2.1258442,16.400328,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,47.79204940795898,441.7160949707031,2000.0,286.0377502441406,1581.0360107421875,539.91796875,116.5932388305664,223.13265991210935,35.714290618896484,20.72456359863281,21.619382858276367,11.4410305,9.74882,1.7024674,16.1137,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,17.928321838378906,311.9808654785156,2000.0,248.20932006835935,1290.6072998046875,339.76275634765625,92.89950561523438,107.7695541381836,27.962736129760746,18.68414688110352,21.757266998291016,11.137998,9.382764,2.0600715,16.393553,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,27.087045669555664,284.4566650390625,2000.0,183.28335571289065,1349.483154296875,314.17901611328125,117.95970916748048,113.63932037353516,13.140076637268066,16.06015968322754,11.55030345916748,11.274761,9.043786,2.2334862,16.500792,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,50.4841423034668,598.686767578125,2000.0,688.3584594726562,1720.24951171875,515.9878540039062,114.73577117919922,306.5581359863281,4.677235126495361,8.171435356140137,50.73117065429688,10.996099,10.370823,1.5659093,15.709517,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,22.804935455322266,334.99298095703125,2000.0,220.2829132080078,1470.196044921875,526.1984252929688,103.3489990234375,162.00643920898438,33.78377151489258,22.721614837646484,25.045459747314453,10.97536,9.418954,1.7498662,16.123264,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,29.25564765930176,296.5673828125,2000.0,268.7550354003906,1364.3985595703125,459.3244323730469,94.953369140625,198.1360321044922,38.24134063720703,25.25609970092773,76.4097671508789,11.364868,9.992562,1.6737983,16.039715,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,30.275522232055664,369.8829040527344,2000.0,212.9042205810547,1310.7073974609375,423.3871154785156,117.85164642333984,155.98484802246094,51.0831298828125,24.109272003173828,34.51557159423828,10.986707,9.719936,1.7228032,16.099628,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,30.28588104248047,329.8641357421875,2000.0,351.4232788085937,1417.370849609375,423.6420593261719,79.46371459960938,156.46994018554688,53.86851119995117,27.399169921875,39.71435546875,11.125528,9.799652,1.670658,16.074991,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,22.40830421447754,263.0890197753906,2000.0,201.3830718994141,1312.920654296875,249.09527587890625,100.40817260742188,109.27275848388672,3.395670890808105,6.978350162506104,15.991935729980469,11.051712,9.122028,2.2520554,16.506376,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,54.0863037109375,553.9793090820312,2000.0,501.5708618164063,1411.036376953125,641.0490112304688,125.06004333496094,228.1654815673828,33.923606872558594,20.2192440032959,30.7269287109375,11.233773,9.707128,1.705895,16.088179,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,38.66849899291992,362.4435729980469,2000.0,237.78851318359372,1829.5301513671875,476.6643676757813,155.39755249023438,205.1342620849609,30.26843643188477,24.74622344970703,33.757591247558594,10.987799,9.897262,1.7153109,16.105753,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,72.09052276611328,1121.629150390625,2000.0,1089.850341796875,1470.496337890625,706.7708740234375,119.7697296142578,1157.583740234375,50.37046813964844,27.429031372070312,92.2897720336914,10.713242,10.670089,1.1370872,15.569242,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,41.56832885742188,358.3805236816406,2000.0,208.68551635742188,1440.3148193359375,442.4672546386719,107.1348648071289,148.43798828125,19.58915901184082,19.16236114501953,32.80366516113281,11.488223,9.55272,1.763327,16.11491,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,50.646244049072266,487.5311279296875,2000.0,325.3773193359375,1384.59130859375,459.9458923339844,106.60933685302734,159.0507049560547,28.587238311767575,18.249595642089844,26.624601364135746,10.760639,9.699906,1.7290089,16.131512,2
White Pine,Porphyry,Hydrothermal mgt,Sievwright 2017,Phyllic,RTX-40105534-WP,44.0837287902832,492.4158630371094,2000.0,416.5843505859375,1490.60595703125,551.1577758789062,127.22265625,189.76060485839844,30.637046813964844,24.57801628112793,38.26039123535156,10.865871,9.794377,1.6494603,16.106033,2
Alta Stock,Porphyry,Hydrothermal mgt,Sievwright 2017,Unaltered,RTX-40105536-AL,102.46417236328124,957.7294921875,2000.0,900.1243896484375,1931.6307373046875,1776.791259765625,237.50343322753903,143.1798553466797,58.14712142944336,53.953006744384766,48.59445190429688,11.042132,10.810115,0.6035283,15.299622,2
Alta Stock,Porphyry,Hydrothermal mgt,Sievwright 2017,Unaltered,RTX-40105536-AL,91.53905487060548,1194.1988525390625,2000.0,1289.6094970703125,1967.980224609375,1656.4449462890625,228.3935089111328,301.0659484863281,55.358177185058594,56.32473373413086,54.05556488037109,10.756406,10.748616,0.5887834,15.303111,2
Alta Stock,Porphyry,Hydrothermal mgt,Sievwright 2017,Unaltered,RTX-40105536-AL,90.24754333496094,732.0887451171875,2000.0,1077.91162109375,1702.1214599609375,1122.468505859375,327.95166015625,83.30197143554688,39.68955612182617,84.7867660522461,25.71729278564453,10.692157,10.005167,0.9016476,15.348131,2
Alta Stock,Porphyry,Hydrothermal mgt,Sievwright 2017,Unaltered,RTX-40105536-AL,59.21632385253906,542.6875610351562,2000.0,449.3449401855469,1741.9312744140625,712.5562133789062,842.8578491210938,87.96073913574219,43.91817855834961,35.139976501464844,18.98348617553711,10.779558,9.6116295,1.9870182,16.089664,2
Alta Stock,Porphyry,Hydrothermal mgt,Sievwright 2017,Unaltered,RTX-40105536-AL,71.78034973144531,1288.7423095703125,2000.0,605.0380859375,1843.6328125,1420.461181640625,324.8398742675781,471.9581909179688,63.17406845092773,50.39828872680664,49.73573684692383,10.897189,10.877368,0.586304,15.323596,2
Alta Stock,Porphyry,Hydrothermal mgt,Sievwright 2017,Unaltered,RTX-40105536-AL,136.24844360351562,2169.289306640625,2000.0,2534.7724609375,1980.3631591796875,2573.523193359375,263.6683349609375,751.2852172851562,73.05693817138672,59.830528259277344,58.6176872253418,10.643063,11.222572,0.13718235,14.968662,2
Alta Stock,Porphyry,Hydrothermal mgt,Sievwright 2017,Unaltered,RTX-40105536-AL,87.33114624023438,720.11181640625,2000.0,779.8972778320312,2013.5548095703125,1404.3504638671875,414.6219787597656,221.9887542724609,65.30965423583984,52.12084579467773,49.79266357421875,10.640443,10.33561,0.6410526,15.315316,2
Alta Stock,Porphyry,Hydrothermal mgt,Sievwright 2017,Unaltered,RTX-40105536-AL,46.44826889038086,319.6938781738281,2000.0,500.7728271484375,1693.5125732421875,530.9196166992188,315.78485107421875,45.96381378173828,31.523542404174805,30.81268310546875,12.636795043945312,11.109268,9.346751,2.4412036,16.382227,2
Alta Stock,Porphyry,Hydrothermal mgt,Sievwright 2017,Unaltered,RTX-40105536-AL,103.29725646972656,981.5794067382812,2000.0,1055.751220703125,1876.5196533203125,1554.197998046875,336.250732421875,174.18798828125,49.18366622924805,46.85690307617188,41.14531707763672,10.54617,10.711191,0.6307475,15.314408,2
Alta Stock,Porphyry,Hydrothermal mgt,Sievwright 2017,Unaltered,RTX-40105536-AL,60.25622177124024,562.0430908203125,2000.0,902.7531127929688,1845.8675537109373,1040.75341796875,259.66656494140625,86.1842041015625,46.17330551147461,48.12601852416992,23.66768455505371,10.707772,9.936615,0.99658096,15.396123,2
Alta Stock,Porphyry,Hydrothermal mgt,Sievwright 2017,Unaltered,RTX-40105536-AL,49.28787612915039,411.7253723144531,2000.0,392.2541809082031,1805.8372802734373,773.5012817382812,276.68121337890625,61.146968841552734,42.9875373840332,44.092994689941406,13.238492965698242,11.357617,9.394231,2.2980828,16.269428,2
Alta Stock,Porphyry,Hydrothermal mgt,Sievwright 2017,Unaltered,RTX-40105536-AL,97.16663360595705,1773.872314453125,2000.0,589.2113647460938,1968.933837890625,1763.2659912109375,370.1585083007813,367.81689453125,69.89405059814453,59.3551139831543,57.279075622558594,10.73122,10.8623295,0.5381039,15.282316,2
Alta Stock,Porphyry,Hydrothermal mgt,Sievwright 2017,Unaltered,RTX-40105536-AL,92.19041442871094,789.9891967773438,2000.0,615.1010131835938,1643.283935546875,818.0590209960938,337.34552001953125,151.7555389404297,51.13970565795898,74.48148345947266,27.08850479125977,10.662822,10.251776,0.8776728,15.340828,2
Alta Stock,Porphyry,Hydrothermal mgt,Sievwright 2017,Unaltered,RTX-40105536-AL,116.3246841430664,1461.1234130859375,2000.0,639.6962890625,1922.0516357421875,2275.9677734375,536.1165771484375,269.08795166015625,66.66429138183594,55.990230560302734,47.4478874206543,10.619516,10.991269,0.5449069,15.29552,2
Alta Stock,Porphyry,Hydrothermal mgt,Sievwright 2017,Unaltered,RTX-40105536-AL,387.9917602539063,3667.884521484375,2000.0,3051.39892578125,2032.841552734375,2496.431396484375,497.6349182128906,1112.0872802734375,66.51800537109375,54.532344818115234,66.25797271728516,10.242612,11.198496,-0.03866388,14.355453,2
Alta Stock,Porphyry,Hydrothermal mgt,Sievwright 2017,Unaltered,RTX-40105536-AL,83.2844009399414,692.7477416992188,2000.0,921.294677734375,2073.832763671875,1382.0482177734375,350.9799194335937,125.45208740234376,59.06330108642578,51.33937454223633,34.88736724853516,10.845319,10.178731,0.7874174,15.358032,2
Alta Stock,Porphyry,Hydrothermal mgt,Sievwright 2017,Unaltered,RTX-40105536-AL,89.14505767822266,707.7608032226562,2000.0,1110.9495849609375,1967.08837890625,1177.57763671875,297.3643798828125,90.6749267578125,51.07526397705078,51.82170486450195,32.89630126953125,10.754265,10.243124,0.8672216,15.348489,2
Alta Stock,Porphyry,Hydrothermal mgt,Sievwright 2017,Unaltered,RTX-40105536-AL,123.62232971191406,895.7947998046875,2000.0,651.0479736328125,1794.8895263671875,2662.85302734375,313.6524658203125,159.08090209960938,63.92731094360352,50.6496696472168,49.08988571166992,10.496388,10.630934,0.553244,15.325302,2
Lomas Bayas,Porphyry,Hydrothermal mgt,Sievwright 2017,Potassic,RTX-6759101-LB,94.54772186279295,867.2474365234375,2000.0,1860.7152099609373,1731.6895751953125,238.38853454589844,385.0968017578125,26.94364356994629,35.01450729370117,33.93838119506836,20.45966148376465,10.312733,9.380995,2.9391239,12.968089,3
Lomas Bayas,Porphyry,Hydrothermal mgt,Sievwright 2017,Potassic,RTX-6759101-LB,107.17632293701172,740.0033569335938,2000.0,1401.611572265625,1584.082275390625,221.20193481445312,405.9075622558594,22.92217445373535,33.54085922241211,30.475255966186523,15.21773910522461,10.893461,9.003007,2.955575,12.954972,3
Lomas Bayas,Porphyry,Hydrothermal mgt,Sievwright 2017,Potassic,RTX-6759101-LB,63.91044235229492,689.4436645507812,2000.0,1747.9945068359375,1601.24365234375,211.3354034423828,239.6120758056641,24.41743850708008,33.296531677246094,33.39274978637695,19.05370712280273,10.542729,9.004147,2.9700062,12.934302,3
Lomas Bayas,Porphyry,Hydrothermal mgt,Sievwright 2017,Potassic,RTX-6759101-LB,68.76300048828125,667.5109252929688,2000.0,1370.8818359375,1511.36767578125,215.40591430664065,457.4828186035156,24.648601531982425,32.98075866699219,31.045625686645508,16.774150848388672,10.5539055,8.938213,2.9686363,12.93923,3
Lomas Bayas,Porphyry,Hydrothermal mgt,Sievwright 2017,Potassic,RTX-6759101-LB,32.35166931152344,491.3650512695313,2000.0,1012.3690185546876,1314.05615234375,168.86158752441406,55.268672943115234,18.51029396057129,29.034931182861328,26.398122787475582,10.570591926574709,10.77987,8.676342,2.9869688,12.938034,3
Lomas Bayas,Porphyry,Hydrothermal mgt,Sievwright 2017,Potassic,RTX-6759101-LB,113.7633056640625,961.5402221679688,2000.0,1520.6490478515625,1613.696533203125,281.2662048339844,606.0206909179688,32.267147064208984,36.22614288330078,35.5771598815918,28.539215087890625,10.773014,9.380186,2.8566022,13.02262,3
